"Nora"|-0.576387345790863|" Oh yeah? And how exactly are you planning to defeat the villain? A dance-off? "|2|44|"Anansi"
"Nino"|-0.14518404006958|"I'd… do anything to protect Alya. "|2|44|"Anansi"
"Nora"|0.0963623523712158|" Hmm, ha! Okay, Alya can go out with you guys…if… you beat me at an arm wrestle."|2|44|"Anansi"
"Alya"|-0.76210780441761|" Please, don't arm-wrestle on my account. I don't need to be protected."|2|44|"Anansi"
"Adrien"|-0.722933351993561|"Nino, you don't stand a chance against Anansi; she's way too strong."|2|44|"Anansi"
"Nino"|0.115031003952026|"Hey, dude!"|2|44|"Anansi"
"Adrien"|-0.530187249183655|" Sorry, Nino; I'm sure we'll work something out."|2|44|"Anansi"
"Marinette"|-0.339874744415283|" We gotta go, or else we'll miss the fireworks."|2|44|"Anansi"
"Alya"|-0.711454004049301|"Forget it; you guys go without me."|2|44|"Anansi"
"Marinette and Nino"|-0.515446186065674|" Huh?!"|2|44|"Anansi"
"Marinette"|-0.645738959312439|" No way!Okay, Nino will arm-wrestle you."|2|44|"Anansi"
"Nino and Alya"|-0.612575769424438|" What? "|2|44|"Anansi"
"Marinette"|0.541285753250122|" Nino will prove his worth to us that he can defend Alya and every one of us, because—"|2|44|"Anansi"
"Alya"|0.257256865501404|"Marinette, what are you doing?"|2|44|"Anansi"
"Marinette"|0.293315291404724|"Don't worry, I got this.Because… uhh, because love and, uh, friendship, mmm, make your muscles bulge."|2|44|"Anansi"
"Nino"|0.373223423957825|"Yeah, thanks Marinette."|2|44|"Anansi"
"Adrien"|0.589290618896484|"All right! In position. Ready. Set.Go!"|2|44|"Anansi"
"Nino"|-0.397783815860748|" Yaaaaa! "|2|44|"Anansi"
"Nora"|0.249763011932373|" Really? Is that all you got?"|2|44|"Anansi"
"Alya"|-0.751447826623917|" She's gonna rip his arm off. "|2|44|"Anansi"
"Nora"|-0.249290764331818|" "|2|44|"Anansi"
"Marinette"|0.0237938165664673|"Over there, an akuma! "|2|44|"Anansi"
"Nora"|-0.612575769424438|"What?!"|2|44|"Anansi"
"Adrien"|0.410277009010315|" And the winner is… Nino!"|2|44|"Anansi"
"Marinette"|-0.701044768095016|"Oops, my bad; it was just a fly."|2|44|"Anansi"
"Nino"|-0.560151398181915|" Hmm? "|2|44|"Anansi"
"Marinette"|0.562982201576233|" You rock, Nino. Come on, let's go. If we leave now we'll get there just in time."|2|44|"Anansi"
"Nora"|-0.804021060466766|"You're a bunch of cheaters. There's no way I could've been beaten by that fly-weight. If I hadn't been distracted, I—"|2|44|"Anansi"
"Alya"|-0.655812293291092|" That's it, Nora! You lost the challenge, so deal with it. I've had it with your overprotective big-sis-smothering. I'm going out with my BFFs and I don't care what you think. Alya out. "|2|44|"Anansi"
"Marinette"|-0.721128404140472|" Uh, see you, Nora—I mean, Anansi. "|2|44|"Anansi"
"Hawk Moth"|0.403141975402832|" A big sister with the best of intentions, unappreciated and unwanted — ideal prey for my akumas.Fly away, my little akuma, and evilize her broken spirit!"|2|44|"Anansi"
"Nora"|-0.736381351947784|"They don't understand. They have no idea of the dangers. They're so clueless."|2|44|"Anansi"
"Hawk Moth"|0.125145435333252|"Anansi, I am Hawk Moth. They didn't want your support and protection. Well, I'm giving you the power to show them just how dangerous the world really is. In return, you must defeat Ladybug and Cat Noir and bring me their Miraculous."|2|44|"Anansi"
"Nora"|0.301810741424561|" Let the match begin, Hawk Moth. "|2|44|"Anansi"
"Marinette"|0.28569483757019|" Just in time! Look at that!"|2|44|"Anansi"
"Alya"|-0.445419609546661|" Wow!What's up?"|2|44|"Anansi"
"Nino"|-0.759307563304901|" Oh, ah… nothing."|2|44|"Anansi"
"Adrien"|0.498962879180908|"Whoa! It's beautiful, thank you, guys.Marinette, behind you! I saw something go by; what was it?"|2|44|"Anansi"
"Marinette"|-0.717013388872147|"I don't see anything. Maybe it was a bird."|2|44|"Anansi"
"Nino"|-0.62494033575058|"Dude, please don't tell me we're gonna be stuck up here!"|2|44|"Anansi"
"Alya"|-0.468942582607269|"I thought you said you were going to protect us."|2|44|"Anansi"
"Marinette"|-0.672721058130264|"Over there!A supervillain! "|2|44|"Anansi"
"Nino"|-0.671898901462555|"Uh, may-maybe you shouldn't film her, Alya. You don't wanna attract her over here."|2|44|"Anansi"
"Alya"|0.41620659828186|" A new scoop for the Ladyblog. Ladybug and Cat Noir should be showing up any minute."|2|44|"Anansi"
"Adrien"|-0.744300752878189|"Uh… uh… I think my wifi is losing signal.My friends are in danger."|2|44|"Anansi"
"Adrien"|-0.651455760002136|" Plagg, claws out!"|2|44|"Anansi"
"Anansi"|-0.231993854045868|"Well, well. There you are, fly-weights."|2|44|"Anansi"
"Marinette, Alya and Nino"|0.141003727912903|"Nora?!"|2|44|"Anansi"
"Anansi"|-0.427847564220428|" Nora's not here to protect you anymore. I am Anansi, super-spider. "|2|44|"Anansi"
"Cat Noir"|-0.723502576351166|"All those arms, that's convenient, but you destroyed my scratching post."|2|44|"Anansi"
"Anansi"|0.44926655292511|" Need a hand, kitty cat? "|2|44|"Anansi"
"Alya"|-0.58487468957901|"Nora… no!"|2|44|"Anansi"
"Anansi"|-0.724758744239807|" You're no match for me, kitten.Go fetch the Ferris wheel."|2|44|"Anansi"
"Anansi"|-0.425474762916565|" Now that you can't cheat anymore, cappie, show us just how you plan to protect your friends.Come and get her if you're not a fly-weight!"|2|44|"Anansi"
"Nino"|-0.557039171457291|"Alya! "|2|44|"Anansi"
"Marinette"|-0.367151200771332|" Nino!Nino, wait!"|2|44|"Anansi"
"Nino"|-0.490321397781372|"I'm not a fly-weight and I don't need your help to prove it! "|2|44|"Anansi"
"Marinette"|-0.638372927904129|"Tikki, I think I messed up; we've gotta stop Nino...and save Alya!"|2|44|"Anansi"
"Marinette"|-0.499254763126373|"Tikki, spots on! Ah!"|2|44|"Anansi"
"Female civilian"|0.554375052452087|" Thank you, Cat Noir."|2|44|"Anansi"
"Ladybug"|-0.24738085269928|" You do pretty well without me, I see."|2|44|"Anansi"
"Cat Noir"|0.350592374801636|" Yup, but it's so much nicer when you're here, M'Lady."|2|44|"Anansi"
"Ladybug"|0.416139006614685|" Let's go show that spider what two superheroes are capable of! Ha!"|2|44|"Anansi"
"Nino"|-0.557039171457291|" Alya! "|2|44|"Anansi"
"Alya"|-0.697360277175903|" Nino, don't stick around."|2|44|"Anansi"
"Anansi"|0.543481349945068|" Well, well, well. Look who it is."|2|44|"Anansi"
"Nino"|-0.41607654094696|"Anansi! You let Alya go right now! "|2|44|"Anansi"
"Anansi"|-0.755547508597374|" Oh yeah?And how exactly is a weak little fly-weight gonna force me to release my prisoner?"|2|44|"Anansi"
"Ladybug"|-0.540147364139557|" Watch out! You need to leave this to the professionals. "|2|44|"Anansi"
"Nino"|-0.522705465555191|"This isn't over, spider!"|2|44|"Anansi"
"Anansi"|-0.374748945236206|"So it's two versus one now? Fine with me! Round two… fight! "|2|44|"Anansi"
"Ladybug"|-0.624045819044113|" Cat Noir! "|2|44|"Anansi"
"Anansi"|-0.00285071134567261|" On the floor already? We just started! "|2|44|"Anansi"
"Ladybug"|-0.244829058647156|" Are you okay? "|2|44|"Anansi"
"Cat Noir"|-0.695149570703506|" Everything except my pride."|2|44|"Anansi"
"Ladybug"|0.0695226192474365|" The Akuma must be in her headgear."|2|44|"Anansi"
"Cat Noir"|-0.647841691970825|" Yeah, but she's so strong we can't even get near her."|2|44|"Anansi"
"Ladybug"|-0.0307692289352417|" Okay, change of plan. I take care of Anansi, you release the prisoner; it'll distract her enough to drop her guard."|2|44|"Anansi"
"Cat Noir"|0.00671482086181641|" Look out! "|2|44|"Anansi"
"Anansi"|0.0555521249771118|"Ding, ding, ding, bell's ringin'! Round three. FIGHT! "|2|44|"Anansi"
"Cat Noir"|-0.506770074367523|" Huh? Seriously?Oh… uh… M'Lady? I think I got myself into a sticky situation."|2|44|"Anansi"
"Anansi"|-0.207356572151184|" Looks like I've already got a catch. You'll be next, beetle."|2|44|"Anansi"
"Ladybug"|-0.635005086660385|" I don't think so! "|2|44|"Anansi"
"Anansi"|-0.65524822473526|"You're like a cat caught in a spider's web."|2|44|"Anansi"
"Cat Noir"|-0.631847620010376|" Technically speaking, spiders don't actually eat cats."|2|44|"Anansi"
"Anansi"|-0.392029345035553|" I suggest we make an exception for you, kitty cat."|2|44|"Anansi"
"Hawk Moth"|0.385807037353516|"Anansi, grab his Miraculous from him."|2|44|"Anansi"
"Nino"|-0.251872420310974|" Are you okay, dude—uh, I mean, Ladybug?"|2|44|"Anansi"
"Ladybug"|0.0494095087051392|" Yeah, but we're gonna need some help! square candle appears) A candle?Of course! But I don't have enough time to do a round trip."|2|44|"Anansi"
"Nino"|0.0245379209518433|" Maybe I could help you?Uh, I get it. It's cool. I'm no superhero. I'd tried to save Alya, but… guess I'm not strong enough."|2|44|"Anansi"
"Ladybug"|-0.216324090957642|" Let me tell you a secret, uh… "|2|44|"Anansi"
"Nino"|0.0435789823532104|" Nino. The name's Nino."|2|44|"Anansi"
"Ladybug"|-0.335753977298737|" Nino. When you're facing a supervillain, strength doesn't make a difference. Courage and determination do.We can't let Anansi get Cat Noir's Miraculous. Use this to defend yourself and distract her. I won't be long. "|2|44|"Anansi"
"Anansi"|-0.394571483135223|" Where did you hide your earrings, kitty cat?"|2|44|"Anansi"
"Hawk Moth"|0.503695845603943|"Anansi, the earrings are Ladybug's Miraculous!Ugh, Cat Noir's magic jewel is a ring!"|2|44|"Anansi"
"Anansi"|-0.517629832029343|" Why didn't you just say so?"|2|44|"Anansi"
"Nino"|-0.149621069431305|" Hey arachnid!"|2|44|"Anansi"
"Anansi"|0.0189969539642334|" Ah, so you're back, cappie?"|2|44|"Anansi"
"Ladybug"|-0.00975722074508667|"I trust you, Nino. "|2|44|"Anansi"
"Marinette"|0.0250940322875977|"Master, Nino won't hold off Anansi for long. She's about to get a hold of Cat Noir's Miraculous!"|2|44|"Anansi"
"Master Fu"|0.624267935752869|" We can't let that happen.Marinette Dupain-Cheng, pick an ally you can trust to fight alongside you on this mission. Choose wisely; such power's on hand to serve a greater good. Once the mission is over, you must retrieve the Miraculous from them."|2|44|"Anansi"
"Marinette"|0.742731809616089|"I need a protective Miraculous.That's the one I need, Master!Uh, if it's okay with you."|2|44|"Anansi"
"Master Fu"|0.537834525108337|"Do you have someone in mind, Marinette? "|2|44|"Anansi"
"Marinette"|0.615607261657715|"Actually, I think I found just the right person."|2|44|"Anansi"
"Anansi"|-0.616876244544983|"Wow, be careful. What are you trying to do with that little stick?"|2|44|"Anansi"
"Cat Noir"|-0.380772888660431|"On your left; no, on your right. No, the other right!"|2|44|"Anansi"
"Anansi"|-0.75652115046978|"You're gonna hurt yourself."|2|44|"Anansi"
"Hawk Moth"|0.247276306152344|"Anansi, enough toying with your prey. Concentrate on seizing Cat Noir's Miraculous!"|2|44|"Anansi"
"Alya"|-0.533140927553177|" Nino!"|2|44|"Anansi"
"Nino"|0.0973314046859741|" So, who's the fly-weight now, huh?"|2|44|"Anansi"
"Anansi"|-0.673180609941483|" All right, big Boy.I suggest you stay down, cappie.You're gonna regret this, big time!"|2|44|"Anansi"
"Nino"|-0.647211343050003|" You shouldn't have underestimated me, legs. "|2|44|"Anansi"
"Cat Noir"|0.662925839424133|"Your friend's good at this."|2|44|"Anansi"
"Alya"|-0.483348071575165|" Yeah, but I sure hope Ladybug comes back before he gets bad at it."|2|44|"Anansi"
"Anansi"|0.236051797866821|"Game over. Time to fly, lightweight! "|2|44|"Anansi"
"Nino"|0.250221014022827|" Thanks, Ladydude—uh, I mean, Ladybug."|2|44|"Anansi"
"Ladybug"|-0.630843132734299|" Thanks for dropping by...dude. "|2|44|"Anansi"
"Anansi"|-0.142886817455292|"It's just you and me, kitty cat."|2|44|"Anansi"
"Cat Noir"|-0.339192450046539|" Hey, spider, guess what. Cataclysm!"|2|44|"Anansi"
"Hawk Moth"|-0.732226520776749|"No! Don't touch his ring; it's charged with destructive energy!"|2|44|"Anansi"
"Anansi"|-0.345887541770935|" Hey, make up your mind, Mothy; I couldn't care less about his Miraculous. You're the one who's been nagging me about it all evening."|2|44|"Anansi"
"Hawk Moth"|-0.647469460964203|"Cat Noir has called on his power but he can't use it. Just be patient and wait for him to transform back. Then the ring will be uncharged once again and you'll be able to take it from him."|2|44|"Anansi"
"Anansi"|-0.0613017678260803|"Whatever, if you say so. "|2|44|"Anansi"
"Cat Noir"|-0.114716827869415|"Hurry up, Ladybug."|2|44|"Anansi"
"Ladybug"|0.048615574836731|"I'm gonna need your help again. Do you still wanna save your friend?"|2|44|"Anansi"
"Nino"|0.635269999504089|"I'll do anything for her."|2|44|"Anansi"
"Ladybug"|0.608821511268616|" Nino Lahiffe,this is the Miraculous of the turtle, which grants the power of protection. You will use it for the greater good."|2|44|"Anansi"
"Nino"|0.125375151634216|"Whoa, dude!"|2|44|"Anansi"
"Wayzz"|0.655464649200439|" Hello, my name is Wayzz."|2|44|"Anansi"
"Nino"|0.699015021324158|" Hey little guy, what are you, a genie like in those fairy tales?"|2|44|"Anansi"
"Wayzz"|0.313798666000366|" I am a kwami. I can't grant wishes, but I can give you super powers."|2|44|"Anansi"
"Ladybug"|0.611329913139343|" Once the job is done, you must return the Miraculous to me. Can I trust you?"|2|44|"Anansi"
"Nino"|0.420650839805603|" You bet, dudette."|2|44|"Anansi"
"Wayzz"|-0.30810421705246|" Then all you have to say is: \Wayzz, shell on!\"|2|44|"Anansi"
"Nino"|-0.110806405544281|" Wayzz, shell on!"|2|44|"Anansi"
"Carapace"|0.047014594078064|"That's crazy!"|2|44|"Anansi"
"Ladybug"|0.215243220329285|" Stay focused! We have to hurry before Cat Noir transforms back. And we need him to save Alya. Lucky Charm! "|2|44|"Anansi"
"Carapace"|-0.492480218410492|" Boxing gloves? You're not gonna fight Anansi directly, are you?"|2|44|"Anansi"
"Ladybug"|0.141722440719604|" Why not? It's a simple plan, but you have to protect us — me, Cat Noir and Alya.You've already proved you're capable of doing it."|2|44|"Anansi"
"Carapace"|0.450066804885864|" Hey, six-hands! Catch this! "|2|44|"Anansi"
"Anansi"|-0.29148930311203|"Change of pet? You replaced your kitty with a turtle?"|2|44|"Anansi"
"Ladybug"|-0.542372643947601|" I love animals, but I'm not into spiders. Ha! "|2|44|"Anansi"
"Anansi"|-0.715717285871506|" Ha! Missed me."|2|44|"Anansi"
"Ladybug"|-0.335427939891815|" Did I?Anansi! I challenge you. One round. You win, you get my Miraculous. I win, you release your prisoners. What do you have to lose?In a few minutes, Cat Noir will transform back anyway."|2|44|"Anansi"
"Hawk Moth"|-0.569586485624313|"Don't listen to her; it's a trap!"|2|44|"Anansi"
"Anansi"|-0.666186690330505|" Don't worry, butterfly man, this nasty bug ain't no match for Anansi.I'll devour you, li'l nasty bug."|2|44|"Anansi"
"Anansi"|0.238476872444153|" One punch will be enough."|2|44|"Anansi"
"Ladybug"|-0.640774011611938|"You can't punch the wind. "|2|44|"Anansi"
"Anansi"|-0.59176367521286|" It's over. "|2|44|"Anansi"
"Ladybug"|-0.3477743268013|" One punch, huh? Well, maybe if you could actually land one."|2|44|"Anansi"
"Anansi"|-0.777465894818306|" Shut up!"|2|44|"Anansi"
"Ladybug"|-0.636194467544556|"Why, do you have trouble doing two things at the same time? "|2|44|"Anansi"
"Anansi"|0.226264834403992|"Stay still!"|2|44|"Anansi"
"Ladybug"|-0.671462833881378|"You're so weak that when you're shadow-boxing, your shadow wins!"|2|44|"Anansi"
"Anansi"|-0.288665652275085|" Shadow THIS!You can't win this fight, so give up and give me your Miraculous!"|2|44|"Anansi"
"Ladybug"|-0.198438286781311|" You wish."|2|44|"Anansi"
"Ladybug"|0.630312085151672|"It's all up to you, Captain Turtle.Use your power now!"|2|44|"Anansi"
"Carapace"|0.0710574388504028|" At your service, dude—Uh, Ladybug.Shell-ter! Shiaaah!"|2|44|"Anansi"
"Cat Noir"|-0.636374980211258|"You're not really replacing me with a turtle, are you? "|2|44|"Anansi"
"Ladybug"|-0.609234809875488|" Not now, kitty.Throw like a ladybug, scratch like a cat!"|2|44|"Anansi"
"Ladybug"|-0.19311660528183|" No more evil-doing for you, little akuma. Time to de-evilize!Gotcha!Bye-bye little butterfly.Miraculous Ladybug!"|2|44|"Anansi"
"Nora"|-0.197318851947784|" The Beetle and Mister Whiskers? What's going on here?"|2|44|"Anansi"
"Cat Noir"|-0.624887824058533|" Uh, sorry, guys, but I've gotta split. "|2|44|"Anansi"
"Ladybug"|-0.128352880477905|" Cat Noir!You know you're irreplaceable."|2|44|"Anansi"
"Cat Noir"|0.0354734659194946|"Mm-hmm. "|2|44|"Anansi"
"Ladybug and Carapace"|-0.271977782249451|"Pound it!"|2|44|"Anansi"
"Alya"|0.597525238990784|" Whoa, this is a first for the Ladyblog. A brand new superhero! What's your name?"|2|44|"Anansi"
"Carapace"|0.0439121723175049|" Uh…Huh… Carapace. Call me Carapace."|2|44|"Anansi"
"Ladybug"|0.662397980690002|"See you later, bugheads. "|2|44|"Anansi"
"Alya"|0.690653920173645|"And stay connected."|2|44|"Anansi"
"Carapace"|-0.788331225514412|"Shell off. "|2|44|"Anansi"
"Nino"|0.306511163711548|"Thank you for trusting me."|2|44|"Anansi"
"Ladybug"|0.0980991125106812|" You were a true superhero, Nino."|2|44|"Anansi"
"Nino"|-0.628176748752594|"Uhh…"|2|44|"Anansi"
"Hawk Moth"|-0.424509942531586|" You're gaining more allies, Ladybug, but don't rush to rejoice. Soon you might just be outnumbered. "|2|44|"Anansi"
"Nino"|-0.2352215051651|"Hey, you okay? You weren't too scared, were you?"|2|44|"Anansi"
"Alya"|-0.548266589641571|" I'm fine. I saw that you tried to save me."|2|44|"Anansi"
"Nino"|-0.188013672828674|" Uhm. Actually… no, I didn't do much. It's not like I'm a superhero or anything. "|2|44|"Anansi"
"Alya"|0.678027868270874|"I know perfectly well what you're like."|2|44|"Anansi"
"Nora"|-0.779224410653114|" Fly-weights!Truth is…I did lose the match…and my cool. Sorry about everything that went down."|2|44|"Anansi"
"Marinette"|-0.778106853365898|" Nor—uuh, uuh, Anansi. I...actually...you didn't lose the game."|2|44|"Anansi"
"Nora"|-0.515446186065674|" Huh?"|2|44|"Anansi"
"Marinette"|-0.578258663415909|" I helped Nino to win by distracting you. I'm sorry."|2|44|"Anansi"
"Nora"|-0.0457308292388916|" Hey! We're cool, Marinette.It's no big deal.Cappie proved that he doesn't need muscles to be strong."|2|44|"Anansi"
"Alya"|0.647557735443115|"Want a scoop? You're the best."|2|44|"Anansi"
"Nino"|0.54793381690979|" What if Nora came with us to the ice rink next weekend? It'd be more fun with her, don't you think?"|2|44|"Anansi"
"Alya"|-0.318108260631561|" You're right, Nino. Besides, I don't even remember the last time I hung out with my big sis."|2|44|"Anansi"
"Trailer"|-0.742634326219559|"She's scared of cats, but powerless without this feline."|3|56|"Animaestro"
"Marinette"|-0.677719622850418|" Huh?That is so not true. I'm not scared of cats."|3|56|"Animaestro"
"Trailer"|0.599827647209167|" Cat Noir and Ladybug: two heroes facing their destiny. Coming soon to theaters."|3|56|"Animaestro"
"Thomas"|0.524701714515686|" The real Cat Noir and Ladybug won't be able to make it to tonight's premiere, but I hope that they'll love my movie as much as we love them."|3|56|"Animaestro"
"Marinette"|-0.505303084850311|" Meh, I'll be the judge of that."|3|56|"Animaestro"
"Tikki"|-0.552365392446518|" You turned down an invitation to the premiere?"|3|56|"Animaestro"
"Marinette"|-0.284074902534485|" I'm a superhero, Tikki, not a star. It's my job to protect the city, not sit around at a movie premiere."|3|56|"Animaestro"
"Tikki"|0.329421043395996|" Well said, Marinette"|3|56|"Animaestro"
"Nadja"|0.632955074310303|" The premiere will be attended by many illustrious guests including the rockstar Jagged Stone, the famous fashion designer Gabriel Agreste, and his teen idol son who voiced Cat Noir, Adrien Agreste."|3|56|"Animaestro"
"Marinette"|-0.0105656981468201|"Adrien?! Adrien's gonna be there? Oh no! Ladybug so should have said yes."|3|56|"Animaestro"
"Tikki"|-0.249290764331818|" "|3|56|"Animaestro"
"Tom"|0.483413219451904|" So we've got six hundred macarons plus eight hundred petit fours not to mention the Ladybug and Cat Noir tiered cakes."|3|56|"Animaestro"
"Sabine"|0.453081607818604|" We should have hired someone to help us serve all these guests at the premiere."|3|56|"Animaestro"
"Marinette"|0.16698944568634|" Do you mean the premiere for the Ladybug and Cat noir animated movie?"|3|56|"Animaestro"
"Tom"|0.299741506576538|" Yes."|3|56|"Animaestro"
"Marinette"|0.534315466880798|"Me, me, me! I can totally help you out with that. "|3|56|"Animaestro"
"Tom"|-0.272777080535889|"You mean, as a server?"|3|56|"Animaestro"
"Marinette"|0.403466105461121|" Yes. I'll hand the macarons out to Adrien. I mean......to everybody, of course. Not just Adrien 'cause Adrien's not the only one who likes macarons."|3|56|"Animaestro"
"Sabine"|-0.285908281803131|"And the fact that Adrien is going to be there has nothing with it, of course."|3|56|"Animaestro"
"Marinette"|-0.379870414733887|" Not a thing. Like, not in the slightest. I just want to help out my wonderful sweet parents who I love so much."|3|56|"Animaestro"
"Marinette"|-0.676538407802582|"You guys don't trust me. Then again, I'm such a klutz. Even I wouldn't trust me. "|3|56|"Animaestro"
"Tom"|0.17226767539978|" Of course you're not a klutz, my darling. You're hired. We'll just—"|3|56|"Animaestro"
"Marinette"|0.649230003356934|"Oh, thank you! You're the best parents in the world! "|3|56|"Animaestro"
"Sabine"|0.103682994842529|" We'll just make twice the number of macarons. Just in case."|3|56|"Animaestro"
"Marinette"|0.731003642082214|" This is going to be such an amazing night! I need something amazing to wear. And last, but definitely not least, the amazing macaron.Ta Da!"|3|56|"Animaestro"
"Tikki"|-0.0784673094749451|" Er, don't you think your father's 800 macarons will be plenty?"|3|56|"Animaestro"
"Marinette"|0.549157381057739|" No, Tikki. Adrien deserves a special macaron to show him just how special he is. To me. Just picture it! He's expecting a regular macaron, but I give him this macaroon. He takes one bite and says......oh, Marinette. It's passionfruit, my favorite! How do you know me this well when I'm so secretive? So then I answer, it's because you're so special to me, Adrien. I feel like I've known you forever! So then he says to me—"|3|56|"Animaestro"
"Tikki"|0.109064817428589|" Wait! Is this why you bake a single macaron every Sunday?"|3|56|"Animaestro"
"Marinette"|-0.148025810718536|" Who knows when the perfect opportunity is going to come up? And Adrien cannot have a stale macaron."|3|56|"Animaestro"
"Tikki"|-0.525363475084305|" Of course not."|3|56|"Animaestro"
"Nadja"|0.726234674453735|" Don't be bemused, it's just the news. Nadja Chamack coming to you live from the premiere we've all been waiting for: the brand new animated movie of the adventures of Cat Noir and Ladybug. The gorgeous Laura Nightingale, who sang all the songs in the movie, has just arrived!"|3|56|"Animaestro"
"Doorman"|0.794047236442566|" Good evening, Laura! I'm your biggest fan. "|3|56|"Animaestro"
"Doorman"|-0.161715686321259|" This is a private event, sir."|3|56|"Animaestro"
"Thomas"|0.113302111625671|" Huh? Excuse me? I'm Thomas Astruc, the movie director. "|3|56|"Animaestro"
"Doorman"|0.207327485084534|" You filmed Cat Noir and Ladybug? What are they like in real life?"|3|56|"Animaestro"
"Thomas"|-0.600227266550064|" Er, it's an animated movie. It's all cartoon characters. We don't actually film anyone. See, there's this whole team that draw the chara—"|3|56|"Animaestro"
"Doorman"|0.300286531448364|" Whatever. Who would want to see Ladybug and Cat Noir as cartoon characters? "|3|56|"Animaestro"
"Tom"|0.355743288993835|" So put your thumbs here and look straight ahead."|3|56|"Animaestro"
"Marinette"|-0.688351988792419|" Uh, shouldn't there be macarons on the tray?"|3|56|"Animaestro"
"Sabine"|0.714450597763062|" Yes, yes. We'll put them on as soon as you're ready."|3|56|"Animaestro"
"Marinette"|0.500061631202698|" Dad, Mom! I am totally ready. Trust me, I'll be super-duper careful."|3|56|"Animaestro"
"Tom"|0.233063697814941|"Oh, our little girl's spreading her wings."|3|56|"Animaestro"
"Jagged"|0.734377503395081|" Ladybug is one of my best buds! I can't wait to see her movie!"|3|56|"Animaestro"
"Thomas"|0.435585141181946|" Well I'm— I'm the director, so actually it's more my movie, so to speak."|3|56|"Animaestro"
"Jagged"|0.110408067703247|" Oh, so you're the one who created the story?"|3|56|"Animaestro"
"Thomas"|0.150803565979004|" Well, technically the screen writers wrote the story, inspired by Ladybug's exploits."|3|56|"Animaestro"
"Jagged"|-0.137076914310455|" Oh, ok. So you did all the drawings?"|3|56|"Animaestro"
"Thomas"|-0.472750902175903|" No, no. The animators do all the drawings."|3|56|"Animaestro"
"Jagged"|-0.0987368226051331|" So what do you do then?"|3|56|"Animaestro"
"Thomas"|-0.0249263048171997|" Well I—"|3|56|"Animaestro"
"Jagged"|0.641091823577881|" Woah. Hey Marinette! Now she can draw! She does it all herself. Just check out these groovy sunglasses here she made!"|3|56|"Animaestro"
